,HIVprevalence,perc_black,pctunins,log_household_income,state,intercept_mean,intercept_lower,intercept_upper,HIVprevalence_beta_mean,HIVprevalence_beta_lower,HIVprevalence_beta_upper,perc_black_beta_mean,perc_black_beta_lower,perc_black_beta_upper,pctunins_beta_mean,pctunins_beta_lower,pctunins_beta_upper,log_household_income_beta_mean,log_household_income_beta_lower,log_household_income_beta_upper,pred,actual,county_code
11,-0.2731362485733351,0.24691892925450587,-0.783823142648676,-0.6779928506110368,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,15.902299316860727,8.8,01051
12,-0.41962508012949895,-0.12281264018850363,-0.01884589975960302,-0.38558603697354293,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,11.95303898088012,13.8,01055
13,0.09642310585612376,0.5790506780761924,-0.0808710816154736,-0.39738660187079333,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,20.81249342154612,17.3,01069
14,1.085310541900731,1.5629126510008104,-0.2876216878017096,1.246649643903589,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,26.030272706476445,23.8,01073
15,-0.7758353324027607,-0.33587829037600064,-0.3703219302762041,-1.3462127480047419,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,12.314503743558081,25.0,01079
16,-0.40873502310733806,0.37225166465891585,-0.5563974758438165,-0.08195584263032249,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,11.200912637550408,17.3,01081
17,-0.6047560495062335,-0.2606786491333547,-0.12222120285272102,-0.5761901474753234,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,10.221316164669075,9.1,01083
18,-0.2942137782936465,0.4662512162122233,-0.26694662718308604,0.6790773914748254,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,8.572860481275946,14.8,01089
19,0.6915120282929141,1.111714803544935,0.2085797670452565,0.7936699848550551,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,23.01787960928003,23.0,01097
20,1.4229023095877178,2.421441888521019,-0.06019602099685007,0.3140677485821177,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,39.31298384320841,51.4,01101
21,-0.5921095316740468,-0.3108117432951186,0.3119550701383745,-0.2663181370199162,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,8.827203395658593,9.0,01103
22,0.12171614152049753,1.237047538949345,-0.5150473546065695,-1.373053073837056,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,28.921760383793526,20.9,01109
23,0.2390477236302306,1.5754459245412518,0.6427560400363523,-0.9248991478799701,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,30.229630283842294,12.5,01113
24,-0.5696268333057146,-0.5176107567123952,-0.535722415225193,-0.5894041738258315,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,9.335697437790278,11.0,01115
25,-0.5576828997975383,-0.37347811099732364,-0.8871984457417941,0.1607870340223369,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,4.843577796685658,4.0,01117
26,-0.16247921754170055,0.9237157004383199,-0.10154614223409748,-0.6003892473742803,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,19.99221503586999,7.3,01121
27,-0.2520587188530238,0.8109162385743508,-0.5977475970810636,0.07900922112730148,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,13.606412386968268,21.9,01125
28,-0.5787604295178497,-0.6868099495083486,0.06385434271489145,-0.776254175275975,AL,15.243597758017767,13.278228593229189,17.149900643910144,12.522004201108397,8.479018054849268,16.838716139483402,3.4237998170178856,1.5406458800996206,5.350440111138453,1.2777809072841755,-1.4413509647091969,4.440979592192374,-6.24647895431427,-9.02361774487375,-3.489945623766352,10.575304677735433,9.1,01127
29,-0.5049890754967599,-0.5990770347252615,0.47735555508736344,0.4583742950281087,AK,14.844113771652024,11.774706947558958,17.51871324063279,8.705774209711196,3.693847154536347,14.321208745696111,3.053605337835975,-0.23769675632154322,5.570791121695696,0.0967897866025543,-3.369448972065825,3.50109067067462,-0.22922773146125888,-6.271355266001614,5.542370039216758,8.559579113495428,5.3,02020
30,-0.39327816797910975,-1.0440082454109172,2.2140606470517454,-1.033473252513367,AZ,14.917706787025887,12.479285171100383,17.47727806259,8.860825922286393,4.007231635000559,13.740775125879543,3.210958560713335,0.9217851617876675,5.742253735814545,0.6466691018004375,-2.1138076706822475,3.2328745511239005,-0.18321767811774967,-3.3519702966844975,3.226363314593966,9.701785368152741,15.8,04001
31,-0.47372407307829806,-0.7745428642914356,-0.3496468696575805,-0.21116703493909442,AZ,14.917706787025887,12.479285171100383,17.47727806259,8.860825922286393,4.007231635000559,13.740775125879543,3.210958560713335,0.9217851617876675,5.742253735814545,0.6466691018004375,-2.1138076706822475,3.2328745511239005,-0.18321767811774967,-3.3519702966844975,3.226363314593966,8.045678906234349,8.5,04003
32,-0.6999562254096399,-0.993875151249153,1.0355821917902004,-0.2561905918507242,AZ,14.917706787025887,12.479285171100383,17.47727806259,8.860825922286393,4.007231635000559,13.740775125879543,3.210958560713335,0.9217851617876675,5.742253735814545,0.6466691018004375,-2.1138076706822475,3.2328745511239005,-0.18321767811774967,-3.3519702966844975,3.226363314593966,6.240842246466682,4.3,04005
33,-0.0005335308573083063,-0.7306764068998921,0.41533037323149286,2.733584029866838,AZ,14.917706787025887,12.479285171100383,17.47727806259,8.860825922286393,4.007231635000559,13.740775125879543,3.210958560713335,0.9217851617876675,5.742253735814545,0.6466691018004375,-2.1138076706822475,3.2328745511239005,-0.18321767811774967,-3.3519702966844975,3.226363314593966,12.334547999644727,14.900000000000002,04013
34,-0.612835769232353,-1.018941698330035,0.49803061570598695,0.2253386605672895,AZ,14.917706787025887,12.479285171100383,17.47727806259,8.860825922286393,4.007231635000559,13.740775125879543,3.210958560713335,0.9217851617876675,5.742253735814545,0.6466691018004375,-2.1138076706822475,3.2328745511239005,-0.18321767811774967,-3.3519702966844975,3.226363314593966,6.496471132535328,2.8,04015
35,-0.5917582395120415,-1.056541518951358,0.9528819493157064,-0.5270422737072537,AZ,14.917706787025887,12.479285171100383,17.47727806259,8.860825922286393,4.007231635000559,13.740775125879543,3.210958560713335,0.9217851617876675,5.742253735814545,0.6466691018004375,-2.1138076706822475,3.2328745511239005,-0.18321767811774967,-3.3519702966844975,3.226363314593966,6.994491779549477,6.9,04017
36,-0.10556988729685997,-0.8309425952234202,0.02250422147764477,1.594040961478219,AZ,14.917706787025887,12.479285171100383,17.47727806259,8.860825922286393,4.007231635000559,13.740775125879543,3.210958560713335,0.9217851617876675,5.742253735814545,0.6466691018004375,-2.1138076706822475,3.2328745511239005,-0.18321767811774967,-3.3519702966844975,3.226363314593966,11.036644454362063,11.300000000000002,04019
37,-0.1870696688820639,-0.780809501061656,0.0018291608590201406,0.6170845100298367,AZ,14.917706787025887,12.479285171100383,17.47727806259,8.860825922286393,4.007231635000559,13.740775125879543,3.210958560713335,0.9217851617876675,5.742253735814545,0.6466691018004375,-2.1138076706822475,3.2328745511239005,-0.18321767811774967,-3.3519702966844975,3.226363314593966,10.641090134681587,9.8,04021
38,-0.6405878500307629,-1.056541518951358,0.043179282096267924,0.3369297041632022,AZ,14.917706787025887,12.479285171100383,17.47727806259,8.860825922286393,4.007231635000559,13.740775125879543,3.210958560713335,0.9217851617876675,5.742253735814545,0.6466691018004375,-2.1138076706822475,3.2328745511239005,-0.18321767811774967,-3.3519702966844975,3.226363314593966,5.8152495544295615,3.6,04025
39,-0.5186894698149622,-0.943742057087389,1.2836829192136836,0.1019361142361231,AZ,14.917706787025887,12.479285171100383,17.47727806259,8.860825922286393,4.007231635000559,13.740775125879543,3.210958560713335,0.9217851617876675,5.742253735814545,0.6466691018004375,-2.1138076706822475,3.2328745511239005,-0.18321767811774967,-3.3519702966844975,3.226363314593966,8.102814632160309,6.6,04027
40,-0.6360210519246954,-0.993875151249153,-0.03952096037822654,0.25373369369586346,AR,15.427356891685328,13.534589976952068,17.899139491087237,7.255058406687734,2.395174356033305,11.595148284277165,2.3898672803379557,-0.348197124293039,4.40298877222393,0.611200973795552,-2.9737134397750853,3.737398355555544,-2.1941635098791377,-6.492711178532419,1.8538839502186542,7.856868845974582,3.5,05007
41,0.7617704606939518,2.158243144171758,0.2085797670452565,-1.0706044739945515,AR,15.427356891685328,13.534589976952068,17.899139491087237,7.255058406687734,2.395174356033305,11.595148284277165,2.3898672803379557,-0.348197124293039,4.40298877222393,0.611200973795552,-2.9737134397750853,3.737398355555544,-2.1941635098791377,-6.492711178532419,1.8538839502186542,28.58852617686347,15.3,05035
42,-0.5984327905901402,-0.39854465807820566,-0.16357132408996808,-0.32319542158633435,AR,15.427356891685328,13.534589976952068,17.899139491087237,7.255058406687734,2.395174356033305,11.595148284277165,2.3898672803379557,-0.348197124293039,4.40298877222393,0.611200973795552,-2.9737134397750853,3.737398355555544,-2.1941635098791377,-6.492711178532419,1.8538839502186542,10.74239185341807,7.9,05045
43,-0.24116866183086283,-0.35467820068666217,0.2085797670452565,-1.4348434436599864,AR,15.427356891685328,13.534589976952068,17.899139491087237,7.255058406687734,2.395174356033305,11.595148284277165,2.3898672803379557,-0.348197124293039,4.40298877222393,0.611200973795552,-2.9737134397750853,3.737398355555544,-2.1941635098791377,-6.492711178532419,1.8538839502186542,16.105795620569676,31.5,05059
44,0.5316740945805531,2.3838420678996957,-0.26694662718308604,-0.6819375517166766,AR,15.427356891685328,13.534589976952068,17.899139491087237,7.255058406687734,2.395174356033305,11.595148284277165,2.3898672803379557,-0.348197124293039,4.40298877222393,0.611200973795552,-2.9737134397750853,3.737398355555544,-2.1941635098791377,-6.492711178532419,1.8538839502186542,26.314874114264022,23.3,05069
45,-0.728059598370055,-0.7118764965892306,-0.47369723336932207,-0.7762200314967993,AR,15.427356891685328,13.534589976952068,17.899139491087237,7.255058406687734,2.395174356033305,11.595148284277165,2.3898672803379557,-0.348197124293039,4.40298877222393,0.611200973795552,-2.9737134397750853,3.737398355555544,-2.1941635098791377,-6.492711178532419,1.8538839502186542,9.85758109354867,13.7,05085
46,-0.12418837188313482,0.5101176736037668,0.7874814643667174,-1.1354743050675988,AR,15.427356891685328,13.534589976952068,17.899139491087237,7.255058406687734,2.395174356033305,11.595148284277165,2.3898672803379557,-0.348197124293039,4.40298877222393,0.611200973795552,-2.9737134397750853,3.737398355555544,-2.1941635098791377,-6.492711178532419,1.8538839502186542,18.71820226196107,24.9,05091
47,0.8000613063525177,1.1618478977066986,0.043179282096267924,0.7875583794334727,AR,15.427356891685328,13.534589976952068,17.899139491087237,7.255058406687734,2.395174356033305,11.595148284277165,2.3898672803379557,-0.348197124293039,4.40298877222393,0.611200973795552,-2.9737134397750853,3.737398355555544,-2.1941635098791377,-6.492711178532419,1.8538839502186542,22.30687003487497,32.6,05119
48,-0.3753622677168451,-0.6366768553465847,0.5393807369432344,-0.2008961070705952,AR,15.427356891685328,13.534589976952068,17.899139491087237,7.255058406687734,2.395174356033305,11.595148284277165,2.3898672803379557,-0.348197124293039,4.40298877222393,0.611200973795552,-2.9737134397750853,3.737398355555544,-2.1941635098791377,-6.492711178532419,1.8538839502186542,11.952977470068934,17.1,05131
49,-0.507096828468791,-0.8685424158447431,0.45668049446873993,0.22455767644538097,AR,15.427356891685328,13.534589976952068,17.899139491087237,7.255058406687734,2.395174356033305,11.595148284277165,2.3898672803379557,-0.348197124293039,4.40298877222393,0.611200973795552,-2.9737134397750853,3.737398355555544,-2.1941635098791377,-6.492711178532419,1.8538839502186542,9.45904598549813,6.6,05143
50,0.28717474982494146,-0.2606786491333547,-0.639097718318311,1.905589521647709,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,15.931039888597645,19.1,06001
51,-0.7740788715927347,-0.9500086938576097,0.0225042214776444,0.2747217223414982,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,6.675729625546769,3.6,06007
52,-0.30334737450578136,-0.4486777522399697,-0.7011229001741816,1.58043259431957,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,11.403733213984694,9.5,06013
53,-0.7417599926882573,-1.0252083351002557,-0.8871984457417941,0.06761477973703531,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,5.500869726163531,4.4,06017
54,-0.3198581061200252,-0.7369430436701127,0.6634311006549756,1.3516634395931593,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,11.582671717642334,13.3,06019
55,-0.6774735270413077,-1.0001417880193735,0.7254562825108465,-0.13776553089701354,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,7.5558320859911605,8.6,06023
56,-0.45686204930204893,-0.8936089629256251,0.9322068886970825,-0.24569555121975745,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,9.417268321322306,11.9,06025
57,-0.29878057639971384,-0.7056098598190101,0.5807308581804814,1.2410442740164593,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,11.659361798700637,17.5,06029
58,-0.6486675697568822,-0.6366768553465847,0.39465531261286896,-0.36175168596296814,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,8.51328536742865,6.7,06031
59,0.9187980571102715,-0.5301440302528361,1.0769323130274469,3.4518633895020616,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,21.664953299269932,23.300000000000008,06037
60,-0.6068638024782648,-0.843475868763861,0.8701817068412115,-0.3281067733262616,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,8.564015516784407,4.9,06039
61,0.1891642366254938,-0.8873423261554046,-1.1766492944025244,0.44050876145141643,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,11.573121192123558,9.9,06041
62,-0.7259518453980238,-0.843475868763861,0.5600557975618579,0.18070758144430057,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,7.852332727846789,10.0,06047
63,-0.44737716092790886,-0.8936089629256251,1.1389574948833185,0.6100438136416186,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,10.266117309811909,8.6,06053
64,-0.2573281012831015,-0.9813418777087122,0.2499298882825043,2.4268100148190266,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,11.377112372095512,12.400000000000002,06059
65,-0.8327446626476013,-0.9876085144789326,-0.8871984457417941,0.6706676074860675,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,5.484930538458174,3.8,06061
66,-0.20568815346833874,-0.6492101288870257,0.7668064037480935,2.1013295280976747,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,13.195388146910537,13.9,06065
67,-0.08660011054857963,-0.33587829037600064,-0.22559650594583902,1.8529618792762164,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,13.80366528788586,12.5,06067
68,-0.4846141301004589,-0.48627757286129264,0.6841061612735995,1.9898071349866862,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,11.9175932134392,11.0,06071
69,0.36481031762808835,-0.7244097701296716,0.18790470642663298,2.4950880285069883,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,16.03618349052551,17.9,06073
70,5.055263264721373,-0.6993432230487897,-0.9698986882162886,1.5052909551639564,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,42.66906623037814,37.9,06075
71,-0.29315990180763085,-0.5552105773337181,0.16722964580800945,1.0922117821442958,CA,14.517228753161165,12.117849443648259,16.425294838345437,6.062520339775759,3.761273433560046,8.252910284544361,3.5326588490705455,1.492331910278302,5.990555163404957,1.0627591944372146,-1.3320786304368464,3.6008987405206945,0.6679844069269684,-1.3355084003274542,2.743706873296185,11.685876609729457,11.5,06077
