,intercept_mean,intercept_lower,intercept_upper,HIVprevalence_beta_mean,HIVprevalence_beta_lower,HIVprevalence_beta_upper,perc_black_beta_mean,perc_black_beta_lower,perc_black_beta_upper,pctunins_beta_mean,pctunins_beta_lower,pctunins_beta_upper,log_household_income_beta_mean,log_household_income_beta_lower,log_household_income_beta_upper,state
10,15.624844428751787,13.899393106809974,17.773586312458526,13.307321064437874,10.840858350847624,15.811380941158522,2.4265689457520723,0.29525255034260434,4.219206941011926,1.026961197160775,-0.9425232865663471,2.9863616830133335,-5.456517766498213,-7.722510645740771,-3.086947910800443,GA
11,14.801793016704675,11.931526849645651,17.46658642059997,8.511751866752386,3.0220238072845933,13.96291458310127,3.2494026248518666,0.41656224467375197,5.962589340136754,0.29693079925019145,-2.6997559273397256,3.0077231658773163,0.7612715359374376,-4.609054856076051,6.6223053666717675,HI
12,14.95693311078753,12.22558364183504,17.722703087674308,8.275312126394052,2.964938996431689,13.740827586456676,3.1093542259370084,0.044624952490845436,5.88120836204884,0.17731221155094679,-3.448583175661784,3.355406949998523,0.08399872899904165,-5.924630620913006,6.759191821368429,ID
13,14.988854644641716,12.641539341942584,17.334665741373197,8.061415878534913,3.935414908249353,12.132247986764762,2.819814524473899,-0.14637156476933857,5.013231715929809,0.6053407882725365,-2.085899089759172,3.3229401549459774,-0.7478714112797445,-3.7241532043542165,2.0160927418786203,IL
14,15.243692099440917,13.157801964800397,17.61099072375783,8.154829951102478,4.164082100796712,12.508327001768636,2.9598627271871987,0.26293550007539274,5.348526126292444,0.17870442328480504,-2.7154342514344503,2.904985693705118,-3.5908386801546777,-7.19554681285742,0.18907463667215751,IN
15,14.933426661369097,12.587006895650491,17.401712070739357,8.293550272121037,3.2942733604288184,13.109083109757345,3.1352383658830596,0.21780032675518562,5.668543872895489,0.43008930055745787,-2.5797548747492094,3.1951412031939332,-0.21506798707358837,-5.977411962798197,5.856419079792343,IA
16,15.203634977960286,12.830542254543605,17.68574821646404,7.780947834815637,2.993995036625258,13.010855223440776,3.2421602865866896,0.3270049327579243,5.812131739181486,0.3580933774981667,-2.500421608918032,3.1106833177412625,-1.0906103772733207,-5.907446900653161,3.283186480470349,KS
17,15.335974959431354,13.171242357098368,17.99680609805792,7.868723872902576,2.9265371751990017,12.616962869863649,2.922969038223648,0.04645227179675737,5.529000320087231,-0.1907979762979779,-3.493661522734161,2.783294879688134,1.6377549314187825,-3.1951882994303817,6.516608858737604,KY
18,16.619531651948794,14.614109201585373,19.699449113167073,9.826819203933642,7.725442047143349,12.017884957008828,3.322918767200929,1.4472932275976187,5.20551775882027,1.9193610833555685,-0.461475968388173,4.476992455078935,-2.374389498095909,-4.628854943093089,-0.08619156260667116,LA
19,14.822100868319424,12.242523048450401,17.357938469480192,8.51630146046626,3.832602881553809,13.69715284604887,3.2949864889249776,0.6917774339283317,5.661149429913965,0.38990273073780807,-3.349331061542073,3.474223719338533,-0.0601979470903935,-6.269561454485024,7.246215259550057,ME
20,14.963823141316972,12.71293141798061,17.23086833741108,5.8506414208189765,3.662384356227332,7.784997730731999,3.840971507311213,1.854805571029772,6.461774807829689,0.9957662708259049,-1.2696113184071274,3.2019937638188707,-0.9335146672720253,-4.5236381844586955,3.0074086236644706,MD
21,14.663178488644993,11.836898883740222,16.882804854483403,7.1568200421589845,3.103528670663292,11.435230738521502,3.0112450285489176,0.0963083540150246,5.206950895597356,1.0297962952495159,-1.2147099560904555,3.1916446278988113,-0.5326039796828976,-4.692249728365413,3.804478992815075,MA
22,14.6406947368012,12.162460632654355,16.823506805579505,8.678299374990734,4.408706571023638,13.161681455345224,2.902928018603179,0.12245135222050789,5.147405132933605,0.480434831098274,-2.5519320476862926,3.1069599955265454,-0.4068400760312675,-3.769063366790925,3.074521581618401,MI
23,14.814169159461349,12.126513101183155,17.42749602749951,8.514244912523207,3.134925662736749,13.80460765733832,3.15251288909446,0.22012187293742372,5.759822307687385,0.42165885091599864,-2.5729365633048893,3.048607789184484,-0.5069322292401954,-5.201925888496591,3.9419846827430733,MN
24,15.620361296226562,13.67828229115508,18.059359598311904,9.606810002654317,6.5001130072400874,13.124618678786547,2.8013506216645863,0.7755221213115057,4.621040562198512,-0.30899131605493657,-3.206896846070946,2.256024199326861,-3.1250287196134723,-6.4909633805789095,-0.03775384515119692,MS
25,14.623104977462605,12.268619303066345,16.59774168733709,7.368955540420258,3.9762691379491732,10.84522463774611,3.0581436526397954,0.36073703133444696,5.549852238106389,0.22157863825797336,-2.99749505389759,3.0836984781076944,-0.9171831013692222,-5.231067132435386,3.198438801883585,MO
26,14.847489648900904,12.263664250850503,17.33304341938293,8.514439024424307,3.6654480028417584,14.572565874794716,3.215517013715914,0.6692551852453064,6.106264299798546,0.14912257222745476,-3.50544692638619,3.2048255611504137,0.07932752903371569,-6.408995446245305,6.6432204411559415,MT
27,15.083465818398922,12.567132915397936,17.91028895383091,7.855555290482025,2.5809914354433854,12.925685669938122,3.031213884206532,0.3626449826605642,5.732775706307825,0.0990005296350684,-3.3100196791516328,3.1402365071580034,0.6513819251270557,-5.295464580391502,6.690193505329931,NE
28,15.015674293287192,12.301018089683208,17.7012521318366,8.594560404879127,3.598681729603869,13.806235370724439,3.042501197374811,0.05481197684015621,5.543531159890979,0.3698966461658246,-2.6161503662687444,3.230189274810571,1.5784341127510582,-2.9950669356032744,5.968275055846297,NV
29,14.758764032668374,11.803338006223228,17.282655249442325,8.687546772145188,3.7154895289062218,14.24125822404884,3.271843987212757,0.4746797396371676,6.0280192413547855,0.5123511408175874,-2.929914983068347,3.710759701606855,-0.5942578399344384,-6.76309159812855,5.432192663001341,NH
30,14.276174879519495,11.681488144874473,16.3305189830625,7.4094430549411054,4.544102815702863,10.291658481864074,3.2156496461045205,0.549214757473778,5.947894893418635,0.6536983388887438,-1.83448000356228,3.2333146908085726,-1.1343079816842838,-4.517208444599742,2.4001787552156544,NJ
31,15.190096220491327,12.895646854179608,17.8705831014817,8.803298916526193,3.927003752238618,13.706563885067371,2.992390467429672,0.36746611577792543,5.611328006207439,0.4576140506383143,-1.8076283191041636,2.6856995439720954,-3.5749819601468995,-7.964701999546176,0.36493341834426124,NM
32,13.829656198151145,10.83778708688021,16.07716648455531,4.781463675065145,3.059048928019988,6.327798057936142,3.448222561550401,0.8633701561462849,6.2600541764760065,1.7800529499337205,-0.488745801721053,4.213568032508468,-0.3372811286837463,-3.002758873465231,2.198499016660721,NY
33,14.482255143443346,12.714553025159637,16.078511960462983,8.191996975929039,4.482588436248839,11.855802350426137,3.613366620389491,1.7596378188975408,5.647489631560832,0.4016444409511806,-2.422015567738149,2.9103743202054875,-0.055362768787664815,-2.6533999266402857,2.686033769775435,NC
34,14.973225405652753,12.175378867839672,17.640694647696254,8.09343289835832,3.384734007770113,13.060214357424526,3.1338604287189353,0.4173920955549494,5.793647614704988,0.11972720435899568,-3.391314845498027,2.9256706269289396,-0.08806777651156529,-6.018195839994208,6.249850374761306,ND
35,15.205564705378189,12.923720823938748,17.634615421641715,8.817852275379213,4.673735130332133,12.917477334089114,2.9733093415010017,-0.0746897708096867,5.7495926340638395,-0.0036957048835918487,-2.8876014960252165,2.5747094745799526,-1.7679231778428521,-4.845608411798166,1.3984093587919484,OH
